chr	start	end	context	mR	reads_m	reads_n	sample
SL4.0ch01	1700000	1800000	CG	76.6880116722056	18922	5752	a17_1
SL4.0ch01	1700000	1800000	CHG	32.1082887043679	6535	13818	a17_1
SL4.0ch01	1700000	1800000	CHH	11.3494167011246	16743	130780	a17_1
SL4.0ch01	1800000	1900000	CG	66.2419380210791	12633	6438	a17_1
SL4.0ch01	1800000	1900000	CHG	20.1827333406281	3689	14589	a17_1
SL4.0ch01	1800000	1900000	CHH	7.15619037084151	10351	134293	a17_1
SL4.0ch01	1900000	2000000	CG	78.3638870448859	15346	4237	a17_1
SL4.0ch01	1900000	2000000	CHG	28.5498725219835	5487	13732	a17_1
SL4.0ch01	1900000	2000000	CHH	7.94632495500441	11435	132468	a17_1
SL4.0ch01	2000000	2100000	CG	74.6615523465704	16545	5615	a17_1
SL4.0ch01	2000000	2100000	CHG	28.4183700005201	5464	13763	a17_1
SL4.0ch01	2000000	2100000	CHH	8.71259797471251	12183	127649	a17_1
SL4.0ch01	2100000	2200000	CG	63.9406636805857	13276	7487	a17_1
SL4.0ch01	2100000	2200000	CHG	9.91817604067366	2497	22679	a17_1
SL4.0ch01	2100000	2200000	CHH	6.1899259239468	9267	140444	a17_1
SL4.0ch01	2200000	2300000	CG	76.8124737407217	16454	4967	a17_1
SL4.0ch01	2200000	2300000	CHG	21.5521118698123	5271	19186	a17_1
SL4.0ch01	2200000	2300000	CHH	7.43984436328885	10899	135596	a17_1
SL4.0ch01	2300000	2400000	CG	75.486938588451	13177	4279	a17_1
SL4.0ch01	2300000	2400000	CHG	13.6801020210998	3540	22337	a17_1
SL4.0ch01	2300000	2400000	CHH	5.55109941466196	8374	142479	a17_1
SL4.0ch01	2400000	2500000	CG	80.6915940399213	14351	3434	a17_1
SL4.0ch01	2400000	2500000	CHG	18.9504373177843	4420	18904	a17_1
SL4.0ch01	2400000	2500000	CHH	6.24309046536368	8979	134844	a17_1
SL4.0ch01	2500000	2600000	CG	83.4278846153846	17353	3447	a17_1
SL4.0ch01	2500000	2600000	CHG	23.4075358966946	4858	15896	a17_1
SL4.0ch01	2500000	2600000	CHH	8.4835709126288	11510	124164	a17_1
SL4.0ch01	2600000	2700000	CG	70.4700832052573	13297	5572	a17_1
SL4.0ch01	2600000	2700000	CHG	26.2367326671218	4227	11884	a17_1
SL4.0ch01	2600000	2700000	CHH	9.49213388237778	13485	128580	a17_1
SL4.0ch01	2700000	2800000	CG	76.5236355063067	12983	3983	a17_1
SL4.0ch01	2700000	2800000	CHG	18.8439808778792	4336	18674	a17_1
SL4.0ch01	2700000	2800000	CHH	7.27495636272961	10503	133869	a17_1
SL4.0ch01	2800000	2900000	CG	80.0030693677103	15639	3909	a17_1
SL4.0ch01	2800000	2900000	CHG	23.0408089563019	4466	14917	a17_1
SL4.0ch01	2800000	2900000	CHH	7.93615202432838	11326	131388	a17_1
SL4.0ch01	2900000	3000000	CG	77.2654059535883	12952	3811	a17_1
SL4.0ch01	2900000	3000000	CHG	10.2204408817635	2601	22848	a17_1
SL4.0ch01	2900000	3000000	CHH	4.14938035653639	6231	143936	a17_1
SL4.0ch01	3000000	3100000	CG	82.5641957364341	13633	2879	a17_1
SL4.0ch01	3000000	3100000	CHG	25.1347158719791	6157	18339	a17_1
SL4.0ch01	3000000	3100000	CHH	7.31168676137042	11025	139761	a17_1
SL4.0ch01	3100000	3200000	CG	78.6586424396736	13593	3688	a17_1
SL4.0ch01	3100000	3200000	CHG	35.7040303558609	6963	12539	a17_1
SL4.0ch01	3100000	3200000	CHH	9.75753991720875	13365	123606	a17_1
SL4.0ch01	3200000	3300000	CG	77.342939481268	13419	3931	a17_1
SL4.0ch01	3200000	3300000	CHG	14.0898090884646	3144	19170	a17_1
SL4.0ch01	3200000	3300000	CHH	4.1656068009907	6223	143167	a17_1
SL4.0ch01	3300000	3400000	CG	88.737146529563	22092	2804	a17_1
SL4.0ch01	3300000	3400000	CHG	67.981503538149	9703	4570	a17_1
SL4.0ch01	3300000	3400000	CHH	12.8030303030303	13182	89778	a17_1
SL4.0ch01	3400000	3500000	CG	78.7652164419455	14429	3890	a17_1
SL4.0ch01	3400000	3500000	CHG	49.2288936299909	8076	8329	a17_1
SL4.0ch01	3400000	3500000	CHH	8.75335377539287	12789	133315	a17_1
SL4.0ch01	3500000	3600000	CG	68.2897489539749	13057	6063	a17_1
SL4.0ch01	3500000	3600000	CHG	30.6029956336705	5537	12556	a17_1
SL4.0ch01	3500000	3600000	CHH	9.88513993514943	14054	128119	a17_1
SL4.0ch01	3600000	3700000	CG	77.128328503472	14106	4183	a17_1
SL4.0ch01	3600000	3700000	CHG	43.7706656684759	7016	9013	a17_1
SL4.0ch01	3600000	3700000	CHH	11.7361320160915	17154	129010	a17_1
SL4.0ch01	3700000	3800000	CG	81.2714508580343	10419	2401	a17_1
SL4.0ch01	3700000	3800000	CHG	59.1951677414089	7252	4999	a17_1
SL4.0ch01	3700000	3800000	CHH	13.8083796365821	12873	80353	a17_1
SL4.0ch01	3800000	3900000	CG	80.2937387271322	15581	3824	a17_1
SL4.0ch01	3800000	3900000	CHG	35.7177380376994	5912	10640	a17_1
SL4.0ch01	3800000	3900000	CHH	6.70853432413808	9443	131318	a17_1
SL4.0ch01	3900000	4000000	CG	74.8953744493392	13601	4559	a17_1
SL4.0ch01	3900000	4000000	CHG	47.9933493865382	8371	9071	a17_1
SL4.0ch01	3900000	4000000	CHH	10.4236397333407	15073	129531	a17_1
SL4.0ch01	4000000	4100000	CG	83.6503771728436	15303	2991	a17_1
SL4.0ch01	4000000	4100000	CHG	54.8687089715536	8024	6600	a17_1
SL4.0ch01	4000000	4100000	CHH	10.18555343747	14854	130980	a17_1
SL4.0ch01	4100000	4200000	CG	80.682455943428	14376	3442	a17_1
SL4.0ch01	4100000	4200000	CHG	56.7741524343615	8909	6783	a17_1
SL4.0ch01	4100000	4200000	CHH	13.4359729669605	17515	112844	a17_1
SL4.0ch01	4200000	4300000	CG	84.4002363600551	17140	3168	a17_1
SL4.0ch01	4200000	4300000	CHG	63.0818619582665	11790	6900	a17_1
SL4.0ch01	4200000	4300000	CHH	14.5897867733301	19405	113599	a17_1
SL4.0ch01	4300000	4400000	CG	80.0012425447316	12877	3219	a17_1
SL4.0ch01	4300000	4400000	CHG	51.1837255457896	7221	6887	a17_1
SL4.0ch01	4300000	4400000	CHH	12.9002988898377	12085	81595	a17_1
SL4.0ch01	4400000	4500000	CG	75.0898142994485	14840	4923	a17_1
SL4.0ch01	4400000	4500000	CHG	61.8600463082068	9618	5930	a17_1
SL4.0ch01	4400000	4500000	CHH	12.9979227064168	17082	114339	a17_1
SL4.0ch01	4500000	4600000	CG	78.0937830532377	13290	3728	a17_1
SL4.0ch01	4500000	4600000	CHG	52.753415667323	8842	7919	a17_1
SL4.0ch01	4500000	4600000	CHH	13.229800286684	17813	116830	a17_1
SL4.0ch01	4600000	4700000	CG	72.3457563419981	11550	4415	a17_1
SL4.0ch01	4600000	4700000	CHG	54.5222007722008	11297	9423	a17_1
SL4.0ch01	4600000	4700000	CHH	14.5698120094908	19957	117018	a17_1
SL4.0ch01	4700000	4800000	CG	86.4180236969591	14806	2327	a17_1
SL4.0ch01	4700000	4800000	CHG	66.4366340341304	12419	6274	a17_1
SL4.0ch01	4700000	4800000	CHH	13.782084095064	18847	117903	a17_1
SL4.0ch01	4800000	4900000	CG	79.3053458169737	13129	3426	a17_1
SL4.0ch01	4800000	4900000	CHG	51.7354068064007	9182	8566	a17_1
SL4.0ch01	4800000	4900000	CHH	9.46142649199418	12740	121912	a17_1
SL4.0ch01	4900000	5000000	CG	75.9926494716808	11579	3658	a17_1
SL4.0ch01	4900000	5000000	CHG	57.9554442393883	8793	6379	a17_1
SL4.0ch01	4900000	5000000	CHH	14.0682311181227	17835	108940	a17_1
SL4.0ch01	5000000	5100000	CG	67.420100332563	11961	5780	a17_1
SL4.0ch01	5000000	5100000	CHG	48.5142857142857	7641	8109	a17_1
SL4.0ch01	5000000	5100000	CHH	13.615174903045	17729	112486	a17_1
SL4.0ch01	5100000	5200000	CG	81.9161215852251	12774	2820	a17_1
SL4.0ch01	5100000	5200000	CHG	46.872026641294	7882	8934	a17_1
SL4.0ch01	5100000	5200000	CHH	13.8050229946843	18491	115453	a17_1
SL4.0ch01	5200000	5300000	CG	80.4885940786281	14925	3618	a17_1
SL4.0ch01	5200000	5300000	CHG	62.1410971991753	12358	7529	a17_1
SL4.0ch01	5200000	5300000	CHH	12.9900621369442	19254	128967	a17_1
SL4.0ch01	5300000	5400000	CG	71.6289704610061	11591	4591	a17_1
SL4.0ch01	5300000	5400000	CHG	43.2578323454699	8174	10722	a17_1
SL4.0ch01	5300000	5400000	CHH	11.1490867923447	15560	124003	a17_1
SL4.0ch01	5400000	5500000	CG	82.3213811420983	15497	3328	a17_1
SL4.0ch01	5400000	5500000	CHG	66.0196954082217	11531	5935	a17_1
SL4.0ch01	5400000	5500000	CHH	14.4479599546657	18357	108699	a17_1
SL4.0ch01	5500000	5600000	CG	80.4911238943527	13013	3154	a17_1
SL4.0ch01	5500000	5600000	CHG	54.4985394352483	11194	9346	a17_1
SL4.0ch01	5500000	5600000	CHH	13.1754000396916	17925	118124	a17_1
SL4.0ch01	5600000	5700000	CG	74.4058630994735	10457	3597	a17_1
SL4.0ch01	5600000	5700000	CHG	42.3394718366906	7840	10677	a17_1
SL4.0ch01	5600000	5700000	CHH	11.3279369940932	15534	121596	a17_1
SL4.0ch01	5700000	5800000	CG	82.380813529669	11301	2417	a17_1
SL4.0ch01	5700000	5800000	CHG	62.8371915056438	13138	7770	a17_1
SL4.0ch01	5700000	5800000	CHH	15.317894193104	21351	118035	a17_1
SL4.0ch01	5800000	5900000	CG	76.2696327079386	12480	3883	a17_1
SL4.0ch01	5800000	5900000	CHG	33.7739093058242	6286	12326	a17_1
SL4.0ch01	5800000	5900000	CHH	9.95284559773886	14015	126799	a17_1
SL4.0ch01	5900000	6000000	CG	86.1043759381134	14915	2407	a17_1
SL4.0ch01	5900000	6000000	CHG	71.5982660586613	12718	5045	a17_1
SL4.0ch01	5900000	6000000	CHH	12.3069281996754	17593	125359	a17_1
SL4.0ch01	6000000	6100000	CG	88.8672768878719	15534	1946	a17_1
SL4.0ch01	6000000	6100000	CHG	70.4222120238642	12276	5156	a17_1
SL4.0ch01	6000000	6100000	CHH	9.95493813993174	14934	135082	a17_1
SL4.0ch01	6100000	6200000	CG	87.3572938689218	14462	2093	a17_1
SL4.0ch01	6100000	6200000	CHG	68.679065898152	11558	5271	a17_1
SL4.0ch01	6100000	6200000	CHH	10.6197318072305	15736	132441	a17_1
SL4.0ch01	6200000	6300000	CG	83.7952808241941	12607	2438	a17_1
SL4.0ch01	6200000	6300000	CHG	42.6382449395002	7541	10145	a17_1
SL4.0ch01	6200000	6300000	CHH	10.3161572511263	15708	136558	a17_1
SL4.0ch01	6300000	6400000	CG	77.6236513941432	11080	3194	a17_1
SL4.0ch01	6300000	6400000	CHG	45.873360190063	8882	10480	a17_1
SL4.0ch01	6300000	6400000	CHH	10.5121580009203	14850	126415	a17_1
SL4.0ch01	6400000	6500000	CG	84.1994592970862	14015	2630	a17_1
SL4.0ch01	6400000	6500000	CHG	54.8178884278469	9512	7840	a17_1
SL4.0ch01	6400000	6500000	CHH	14.029088944495	19735	120937	a17_1
SL4.0ch01	6500000	6600000	CG	81.9858156028369	13294	2921	a17_1
SL4.0ch01	6500000	6600000	CHG	49.4736842105263	8037	8208	a17_1
SL4.0ch01	6500000	6600000	CHH	12.2050382653061	13779	99117	a17_1
SL4.0ch01	6600000	6700000	CG	82.8417721518987	13089	2711	a17_1
SL4.0ch01	6600000	6700000	CHG	61.5289329322244	10431	6522	a17_1
SL4.0ch01	6600000	6700000	CHH	12.1718697075759	17249	124463	a17_1
SL4.0ch01	6700000	6800000	CG	84.1629271660338	12191	2294	a17_1
SL4.0ch01	6700000	6800000	CHG	72.8652214891612	15462	5758	a17_1
SL4.0ch01	6700000	6800000	CHH	13.2188290631793	18548	121767	a17_1
SL4.0ch01	6800000	6900000	CG	85.3830197066232	11525	1973	a17_1
SL4.0ch01	6800000	6900000	CHG	64.2617040970429	13191	7336	a17_1
SL4.0ch01	6800000	6900000	CHH	12.5509250607363	16790	116985	a17_1
SL4.0ch01	6900000	7000000	CG	89.3463608338994	17100	2039	a17_1
SL4.0ch01	6900000	7000000	CHG	68.6171054714293	13005	5948	a17_1
SL4.0ch01	6900000	7000000	CHH	12.1493101549361	16326	118052	a17_1
SL4.0ch01	7000000	7100000	CG	83.7353221199619	15831	3075	a17_1
SL4.0ch01	7000000	7100000	CHG	51.3019332529994	9792	9295	a17_1
SL4.0ch01	7000000	7100000	CHH	10.6413797510597	14987	125850	a17_1
SL4.0ch01	7100000	7200000	CG	86.723257510445	13077	2002	a17_1
SL4.0ch01	7100000	7200000	CHG	70.9607869559359	10532	4310	a17_1
SL4.0ch01	7100000	7200000	CHH	11.215688420419	16397	129800	a17_1
SL4.0ch01	7200000	7300000	CG	88.1663697409895	12867	1727	a17_1
SL4.0ch01	7200000	7300000	CHG	63.9710760249436	9643	5431	a17_1
SL4.0ch01	7200000	7300000	CHH	9.34581308373832	14019	135984	a17_1
SL4.0ch01	7300000	7400000	CG	86.7717614804661	15192	2316	a17_1
SL4.0ch01	7300000	7400000	CHG	65.5968570565125	10853	5692	a17_1
SL4.0ch01	7300000	7400000	CHH	10.0732235644327	15160	135338	a17_1
SL4.0ch01	7400000	7500000	CG	87.8264834234352	13484	1869	a17_1
SL4.0ch01	7400000	7500000	CHG	65.736726358781	10462	5453	a17_1
SL4.0ch01	7400000	7500000	CHH	10.0645663885074	15245	136227	a17_1
SL4.0ch01	7500000	7600000	CG	85.9695658243753	12316	2010	a17_1
SL4.0ch01	7500000	7600000	CHG	66.3267940113578	10278	5218	a17_1
SL4.0ch01	7500000	7600000	CHH	10.7111541531978	16369	136453	a17_1
SL4.0ch01	7600000	7700000	CG	85.3702395478775	13293	2278	a17_1
SL4.0ch01	7600000	7700000	CHG	45.8621412109784	8756	10336	a17_1
SL4.0ch01	7600000	7700000	CHH	8.53486857310949	12186	130593	a17_1
SL4.0ch01	7700000	7800000	CG	83.9488810077045	13729	2625	a17_1
SL4.0ch01	7700000	7800000	CHG	70.8716276311889	14343	5895	a17_1
SL4.0ch01	7700000	7800000	CHH	12.4987815734922	19234	134653	a17_1
SL4.0ch01	7800000	7900000	CG	87.6788597516842	15748	2213	a17_1
SL4.0ch01	7800000	7900000	CHG	70.660641944531	13605	5649	a17_1
SL4.0ch01	7800000	7900000	CHH	11.1172321128653	16548	132302	a17_1
SL4.0ch01	7900000	8000000	CG	86.9447230251903	14738	2213	a17_1
SL4.0ch01	7900000	8000000	CHG	68.7480648157705	13322	6056	a17_1
SL4.0ch01	7900000	8000000	CHH	10.0189085218752	15366	138004	a17_1
SL4.0ch01	8000000	8100000	CG	86.9684354745218	16504	2473	a17_1
SL4.0ch01	8000000	8100000	CHG	63.7842150484841	10393	5901	a17_1
SL4.0ch01	8000000	8100000	CHH	7.95409174391846	10957	126796	a17_1
SL4.0ch01	8100000	8200000	CG	88.5975840962028	16356	2105	a17_1
SL4.0ch01	8100000	8200000	CHG	51.7717067892886	9570	8915	a17_1
SL4.0ch01	8100000	8200000	CHH	8.43083555404637	11421	124046	a17_1
SL4.0ch01	8200000	8300000	CG	87.0619946091644	14212	2112	a17_1
SL4.0ch01	8200000	8300000	CHG	63.3504826868605	10959	6340	a17_1
SL4.0ch01	8200000	8300000	CHH	9.70119356799469	14045	130731	a17_1
SL4.0ch01	8300000	8400000	CG	85.101318359375	13943	2441	a17_1
SL4.0ch01	8300000	8400000	CHG	66.1085271317829	12792	6558	a17_1
SL4.0ch01	8300000	8400000	CHH	10.7743816970365	16219	134314	a17_1
SL4.0ch01	8400000	8500000	CG	84.4646356672011	14223	2616	a17_1
SL4.0ch01	8400000	8500000	CHG	67.8841238284578	11951	5654	a17_1
SL4.0ch01	8400000	8500000	CHH	10.8997032158393	16086	131496	a17_1
SL4.0ch01	8500000	8600000	CG	87.33732922944	16174	2345	a17_1
SL4.0ch01	8500000	8600000	CHG	68.5663895187705	13607	6238	a17_1
SL4.0ch01	8500000	8600000	CHH	10.7254758519786	15541	129357	a17_1
SL4.0ch01	8600000	8700000	CG	87.7967257844475	12871	1789	a17_1
SL4.0ch01	8600000	8700000	CHG	66.0846976378904	10939	5614	a17_1
SL4.0ch01	8600000	8700000	CHH	9.19801655602	13467	132945	a17_1
SL4.0ch01	8700000	8800000	CG	79.2602228380748	14014	3667	a17_1
SL4.0ch01	8700000	8800000	CHG	55.9272011805214	11370	8960	a17_1
SL4.0ch01	8700000	8800000	CHH	12.7003878592064	17453	119968	a17_1
SL4.0ch01	8800000	8900000	CG	86.8967181467181	14404	2172	a17_1
SL4.0ch01	8800000	8900000	CHG	70.7009556211538	14131	5856	a17_1
SL4.0ch01	8800000	8900000	CHH	11.7511245571434	17712	133014	a17_1
SL4.0ch01	8900000	9000000	CG	87.9918450560652	12948	1767	a17_1
SL4.0ch01	8900000	9000000	CHG	62.1186247723133	10913	6655	a17_1
SL4.0ch01	8900000	9000000	CHH	8.73112037871957	12394	129558	a17_1
SL4.0ch01	9000000	9100000	CG	88.0336819946056	13382	1819	a17_1
SL4.0ch01	9000000	9100000	CHG	65.3380082426032	10622	5635	a17_1
SL4.0ch01	9000000	9100000	CHH	9.24212980956082	13079	128436	a17_1
SL4.0ch01	9100000	9200000	CG	86.2064692031231	13912	2226	a17_1
SL4.0ch01	9100000	9200000	CHG	65.3069941270689	12232	6498	a17_1
SL4.0ch01	9100000	9200000	CHH	10.27360495824	14355	125372	a17_1
SL4.0ch01	9200000	9300000	CG	83.4292432398985	13483	2678	a17_1
SL4.0ch01	9200000	9300000	CHG	70.6654894603245	12806	5316	a17_1
SL4.0ch01	9200000	9300000	CHH	14.3970354685019	20397	121278	a17_1
SL4.0ch01	9300000	9400000	CG	83.9587371919136	12127	2317	a17_1
SL4.0ch01	9300000	9400000	CHG	65.5182232346241	11505	6055	a17_1
SL4.0ch01	9300000	9400000	CHH	12.2009504041949	17870	128594	a17_1
SL4.0ch01	9400000	9500000	CG	81.2918260038241	13605	3131	a17_1
SL4.0ch01	9400000	9500000	CHG	59.8865973650564	10773	7216	a17_1
SL4.0ch01	9400000	9500000	CHH	11.9800074296714	17737	130318	a17_1
SL4.0ch01	9500000	9600000	CG	81.8176940823005	15250	3389	a17_1
SL4.0ch01	9500000	9600000	CHG	65.7834973504921	10428	5424	a17_1
SL4.0ch01	9500000	9600000	CHH	12.6863007585899	17058	117402	a17_1
SL4.0ch01	9600000	9700000	CG	88.8588973614954	13168	1651	a17_1
SL4.0ch01	9600000	9700000	CHG	68.1631052734758	10431	4872	a17_1
SL4.0ch01	9600000	9700000	CHH	9.47466294746629	13247	126568	a17_1
SL4.0ch01	9700000	9800000	CG	89.7571663319335	14748	1683	a17_1
SL4.0ch01	9700000	9800000	CHG	73.2292024259068	12799	4679	a17_1
SL4.0ch01	9700000	9800000	CHH	11.499313410439	16246	125032	a17_1
SL4.0ch01	9800000	9900000	CG	87.3203777199945	12761	1853	a17_1
SL4.0ch01	9800000	9900000	CHG	63.6180666548274	10747	6146	a17_1
SL4.0ch01	9800000	9900000	CHH	8.35631874019232	12088	132569	a17_1
SL4.0ch01	9900000	10000000	CG	87.4754471208519	16923	2423	a17_1
SL4.0ch01	9900000	10000000	CHG	67.6869069167901	12340	5891	a17_1
SL4.0ch01	9900000	10000000	CHH	10.5907244176402	15067	127199	a17_1
SL4.0ch01	10000000	10100000	CG	87.4131437967432	16480	2373	a17_1
SL4.0ch01	10000000	10100000	CHG	68.3280689544408	12763	5916	a17_1
SL4.0ch01	10000000	10100000	CHH	11.2813752952161	16432	129224	a17_1
SL4.0ch01	10100000	10200000	CG	87.8703029624237	15691	2166	a17_1
SL4.0ch01	10100000	10200000	CHG	67.6435830772867	11448	5476	a17_1
SL4.0ch01	10100000	10200000	CHH	8.92511089100383	12435	126891	a17_1
SL4.0ch01	10200000	10300000	CG	87.2434017595308	13685	2001	a17_1
SL4.0ch01	10200000	10300000	CHG	66.8595998015545	12129	6012	a17_1
SL4.0ch01	10200000	10300000	CHH	9.25508657573197	13801	135317	a17_1
SL4.0ch01	10300000	10400000	CG	86.0109289617486	14166	2304	a17_1
SL4.0ch01	10300000	10400000	CHG	64.4312286473491	10184	5622	a17_1
SL4.0ch01	10300000	10400000	CHH	9.35748487435507	12605	122100	a17_1
SL4.0ch01	10400000	10500000	CG	87.6184349046672	14981	2117	a17_1
SL4.0ch01	10400000	10500000	CHG	68.7669744703965	12660	5750	a17_1
SL4.0ch01	10400000	10500000	CHH	8.89631973088783	13329	136497	a17_1
SL4.0ch01	10500000	10600000	CG	86.7359754395758	12431	1901	a17_1
SL4.0ch01	10500000	10600000	CHG	59.618138424821	8743	5922	a17_1
SL4.0ch01	10500000	10600000	CHH	7.15257061080931	10046	130407	a17_1
SL4.0ch01	10600000	10700000	CG	87.4269005847953	14352	2064	a17_1
SL4.0ch01	10600000	10700000	CHG	58.7493821057835	9508	6676	a17_1
SL4.0ch01	10600000	10700000	CHH	7.65050227650502	10586	127784	a17_1
SL4.0ch01	10700000	10800000	CG	87.4045372866128	15565	2243	a17_1
SL4.0ch01	10700000	10800000	CHG	58.2390300230947	10087	7233	a17_1
SL4.0ch01	10700000	10800000	CHH	7.35104572417378	10323	130106	a17_1
SL4.0ch01	10800000	10900000	CG	86.8570673013354	13138	1988	a17_1
SL4.0ch01	10800000	10900000	CHG	64.5842873029371	9873	5414	a17_1
SL4.0ch01	10800000	10900000	CHH	9.12104109547194	11943	118996	a17_1
SL4.0ch01	10900000	11000000	CG	87.8823240388159	14309	1973	a17_1
SL4.0ch01	10900000	11000000	CHG	64.000722152013	10635	5982	a17_1
SL4.0ch01	10900000	11000000	CHH	7.84303959585898	11023	129522	a17_1
SL4.0ch01	11000000	11100000	CG	86.2577164785051	15510	2471	a17_1
SL4.0ch01	11000000	11100000	CHG	57.7205065540991	10392	7612	a17_1
SL4.0ch01	11000000	11100000	CHH	8.86089950089176	12818	131840	a17_1
SL4.0ch01	11100000	11200000	CG	84.0785441811019	13445	2546	a17_1
SL4.0ch01	11100000	11200000	CHG	59.8478690047613	10307	6915	a17_1
SL4.0ch01	11100000	11200000	CHH	7.79434023460728	11535	136457	a17_1
SL4.0ch01	11200000	11300000	CG	88.3487166519155	13975	1843	a17_1
SL4.0ch01	11200000	11300000	CHG	62.9807958381759	11380	6689	a17_1
SL4.0ch01	11200000	11300000	CHH	9.77869561577317	14016	129316	a17_1
SL4.0ch01	11300000	11400000	CG	85.3363259198803	12547	2156	a17_1
SL4.0ch01	11300000	11400000	CHG	57.2778706442073	8909	6645	a17_1
SL4.0ch01	11300000	11400000	CHH	9.89098274389881	14943	136134	a17_1
SL4.0ch01	11400000	11500000	CG	86.8075183719616	12285	1867	a17_1
SL4.0ch01	11400000	11500000	CHG	61.6628922678745	9530	5925	a17_1
SL4.0ch01	11400000	11500000	CHH	8.75139693182973	12921	134724	a17_1
SL4.0ch01	11500000	11600000	CG	86.8580824690109	13734	2078	a17_1
SL4.0ch01	11500000	11600000	CHG	63.4121215589767	11080	6393	a17_1
SL4.0ch01	11500000	11600000	CHH	8.75770811921891	13634	142046	a17_1
SL4.0ch01	11600000	11700000	CG	81.2087205564323	13894	3215	a17_1
SL4.0ch01	11600000	11700000	CHG	64.7348816827344	11818	6438	a17_1
SL4.0ch01	11600000	11700000	CHH	12.171848203685	16608	119838	a17_1
SL4.0ch01	11700000	11800000	CG	86.833507982494	14087	2136	a17_1
SL4.0ch01	11700000	11800000	CHG	72.6057796626886	14723	5555	a17_1
SL4.0ch01	11700000	11800000	CHH	14.6128791972775	20010	116924	a17_1
SL4.0ch01	11800000	11900000	CG	84.9964149139579	14225	2511	a17_1
SL4.0ch01	11800000	11900000	CHG	69.888726537035	12436	5358	a17_1
SL4.0ch01	11800000	11900000	CHH	15.5514451519986	22028	119618	a17_1
SL4.0ch01	11900000	12000000	CG	81.4672075726842	12049	2741	a17_1
SL4.0ch01	11900000	12000000	CHG	54.6820877120883	9314	7719	a17_1
SL4.0ch01	11900000	12000000	CHH	13.5082263242376	18851	120701	a17_1
SL4.0ch01	12000000	12100000	CG	78.7870546641284	11588	3120	a17_1
SL4.0ch01	12000000	12100000	CHG	61.0724354179852	10615	6766	a17_1
SL4.0ch01	12000000	12100000	CHH	12.9463282365821	17857	120074	a17_1
SL4.0ch01	12100000	12200000	CG	86.7934495509773	13144	2000	a17_1
SL4.0ch01	12100000	12200000	CHG	69.9378692198004	13733	5903	a17_1
SL4.0ch01	12100000	12200000	CHH	12.2307148011405	17458	125281	a17_1
SL4.0ch01	12200000	12300000	CG	85.2746313314811	11970	2067	a17_1
SL4.0ch01	12200000	12300000	CHG	66.4652375803066	10449	5272	a17_1
SL4.0ch01	12200000	12300000	CHH	9.14072949427032	12643	125672	a17_1
SL4.0ch01	12300000	12400000	CG	83.9247818910634	14237	2727	a17_1
SL4.0ch01	12300000	12400000	CHG	66.8127968268879	12802	6359	a17_1
SL4.0ch01	12300000	12400000	CHH	10.2675558731293	15519	135627	a17_1
SL4.0ch01	12400000	12500000	CG	86.0219951844862	13219	2148	a17_1
SL4.0ch01	12400000	12500000	CHG	57.9417773237998	9076	6588	a17_1
SL4.0ch01	12400000	12500000	CHH	8.21040766977503	12529	140070	a17_1
SL4.0ch01	12500000	12600000	CG	85.8585858585859	14110	2324	a17_1
SL4.0ch01	12500000	12600000	CHG	60.834688954956	10845	6982	a17_1
SL4.0ch01	12500000	12600000	CHH	10.4632090566442	15629	133742	a17_1
SL4.0ch01	12600000	12700000	CG	87.2732002341159	13420	1957	a17_1
SL4.0ch01	12600000	12700000	CHG	62.9383126887287	10213	6014	a17_1
SL4.0ch01	12600000	12700000	CHH	9.57480135562327	13448	127004	a17_1
SL4.0ch01	12700000	12800000	CG	82.8396699086354	11243	2329	a17_1
SL4.0ch01	12700000	12800000	CHG	69.6040087998044	11390	4974	a17_1
SL4.0ch01	12700000	12800000	CHH	12.784962005066	18221	124298	a17_1
SL4.0ch01	12800000	12900000	CG	87.728093041909	13125	1836	a17_1
SL4.0ch01	12800000	12900000	CHG	59.1374698244927	9064	6263	a17_1
SL4.0ch01	12800000	12900000	CHH	7.67015518335984	11719	141068	a17_1
SL4.0ch01	12900000	13000000	CG	84.8893938381341	12702	2261	a17_1
SL4.0ch01	12900000	13000000	CHG	63.7216051794385	11417	6500	a17_1
SL4.0ch01	12900000	13000000	CHH	11.6866752042514	17065	128956	a17_1
SL4.0ch01	13000000	13100000	CG	86.5239294710327	13740	2140	a17_1
SL4.0ch01	13000000	13100000	CHG	59.9977444456975	10640	7094	a17_1
SL4.0ch01	13000000	13100000	CHH	9.39122001857619	13751	132673	a17_1
SL4.0ch01	13100000	13200000	CG	84.2910216718266	13613	2537	a17_1
SL4.0ch01	13100000	13200000	CHG	60.81589829044	9854	6349	a17_1
SL4.0ch01	13100000	13200000	CHH	11.325183233257	15730	123164	a17_1
SL4.0ch01	13200000	13300000	CG	87.6497395833333	13463	1897	a17_1
SL4.0ch01	13200000	13300000	CHG	64.325	10292	5708	a17_1
SL4.0ch01	13200000	13300000	CHH	9.48590712012587	13324	127137	a17_1
SL4.0ch01	13300000	13400000	CG	85.7966694745027	13241	2192	a17_1
SL4.0ch01	13300000	13400000	CHG	55.9160676122013	8634	6807	a17_1
